H	DW Extract Job Number(work on this)	2018-11-15 17:20:18.312816	20181115/mai50_z305_20181115_172016_1.tsv
H	DATABASE_ACTION   TRIGGER_KEY   Z305_REC_KEY	Z305_OPEN_DATE	Z305_UPDATE_DATE	Z305_BOR_TYPE	Z305_BOR_STATUS	Z305_REGISTRATION_DATE	Z305_EXPIRY_DATE	Z305_NOTE	Z305_LOAN_PERMISSION	Z305_PHOTO_PERMISSION	Z305_OVER_PERMISSION	Z305_MULTI_HOLD	Z305_LOAN_CHECK	Z305_HOLD_PERMISSION	Z305_RENEW_PERMISSION	Z305_RR_PERMISSION	Z305_IGNORE_LATE_RETURN	Z305_LAST_ACTIVITY_DATE	Z305_PHOTO_CHARGE	Z305_NO_LOAN	Z305_NO_HOLD	Z305_NO_PHOTO	Z305_NO_CASH	Z305_CASH_LIMIT	Z305_CREDIT_DEBIT	Z305_SUM	Z305_DELINQ_1	Z305_DELINQ_N_1	Z305_DELINQ_1_UPDATE_DATE	Z305_DELINQ_1_CAT_NAME	Z305_DELINQ_2	Z305_DELINQ_N_2	Z305_DELINQ_2_UPDATE_DATE	Z305_DELINQ_2_CAT_NAME	Z305_DELINQ_3	Z305_DELINQ_N_3	Z305_DELINQ_3_UPDATE_DATE	Z305_DELINQ_3_CAT_NAME	Z305_FIELD_1	Z305_FIELD_2	Z305_FIELD_3	Z305_HOLD_ON_SHELF	Z305_END_BLOCK_DATE	Z305_BOOKING_PERMISSION	Z305_BOOKING_IGNORE_HOURS	Z305_RUSH_CAT_REQUEST	Z305_UPD_TIME_STAMP
D	U	000000176694MAI50	000000176694MAI50	19910426	20181113		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20180920	C	0020	0000	0000	0003	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201809200959044
D	U	000000179396UB	000000179396UB   	20050127	20181115		12	00000000	20191115		Y	N	Y	N	Y	Y	Y	N	N	20180905	C	0000	0000	0000	0000	0000000000		0000000000	00		20050127	C4UBLANG  	00		20050127	C4UBLANG  	00		20050127	C4UBLANG  				N	00000000	N	N	N	201811150008538
D	U	000000179612UB --	000000179612UB --	20121115	20181115		12	00000000	20191115		Y	N	Y	N	Y	Y	Y	N	N	20150505	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811150007118
D	U	000000180272MAI50	000000180272MAI50	20000814	20181114		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0058	0002	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141103144
D	U	000000184219BC	000000184219BC   	20020125	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0001	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141805004
D	U	000000184219MAI50	000000184219MAI50	20020125	20181114		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0001	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141810266
D	U	000000184480UB	000000184480UB   	20081119	20181115		11	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20180618	C	0000	0000	0000	0000	0000000000		0000000000	00		20081119	C4UBLANG  	00		20081119	C4UBLANG  	00		20081119	C4UBLANG  				N	00000000	N	N	N	201811150010218
D	U	000000185065MAI50	000000185065MAI50	19991201	20181113		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20180709	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201807091413093
D	U	000000186603BC	000000186603BC   	20020815	20181114		11	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0010	0001	0000	0031	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811141144337
D	U	000000186603MAI50	000000186603MAI50	20020815	20181114		19	00000000	20200209		Y	N	Y	N	Y	Y	Y	N	N	20181102	C	0010	0001	0000	0030	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811021550180
D	U	000000187080UB --	000000187080UB --	20170829	20181115		12	00000000	20191115		Y	N	Y	N	Y	Y	Y	N	N	00000000	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811150009376
D	U	000000270646UB	000000270646UB   	20050728	20181115		21	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20171113	C	0000	0000	0000	0000	0000000000		0000000000	00		20050728	C4UBLANG  	00		20050728	C4UBLANG  	00		20050728	C4UBLANG  				N	00000000	N	N	N	201811150008282
D	U	000000271171CP	000000271171CP   	19900727	20181115		73	00000000	20260131		Y	N	Y	N	Y	Y	Y	N	N	20181115	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811151225251
D	U	000000271171MAI50	000000271171MAI50	19900727	20181114		79	00000000	20260131		Y	N	Y	N	Y	Y	Y	N	N	20021120	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201709051301088
D	U	000000271172CP	000000271172CP   	19900727	20181115		73	00000000	20260131		Y	N	Y	N	Y	Y	Y	N	N	20181115	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811151505408
D	U	000000271172MAI50	000000271172MAI50	19900727	20181114		79	00000000	20260131		Y	N	Y	N	Y	Y	Y	N	N	20010823	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201709051300311
D	U	000000271174MAI50	000000271174MAI50	19900728	20181113		79	00000000	20260131		Y	N	Y	N	Y	Y	Y	N	N	20161117	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201709051308501
D	U	000000272726UB	000000272726UB   	19920321	20181115		11	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20010705	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811150010300
D	U	000000279335UB	000000279335UB   	20071004	20181115		11	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20181109	C	0000	0000	0000	0000	0000000000		0000000000	00		20071004	C4UBLANG  	00		20071004	C4UBLANG  	00		20071004	C4UBLANG  				N	00000000	N	N	N	201811150007595
D	U	000000280488UB	000000280488UB   	19920321	20181115		11	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20170327	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811150010206
D	U	000000280846UB	000000280846UB   	19920321	20181115		11	00000000	20190401		Y	N	Y	N	Y	Y	Y	N	N	20130904	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811150009340
D	U	000000292018TU	000000292018TU   	20110106	20181114		11	00000000	20190531		Y	N	Y	N	Y	Y	Y	N	N	20181114	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	Y	N	N	201811140940008
D	U	000000300008CP	000000300008CP   	00000000	20181115		61	00000000	20300731		Y	N	Y	N	Y	Y	Y	N	N	20181115	C	0000	0000	0000	0000	0000000000		0000000000	00		00000000		00		00000000		00		00000000					N	00000000	N	N	N	201811151643041
